"1","Research Admin","tomtom","delete-sp","false"
"2","Research Admin","OSPInfo","read","false"
"3","Research Admin","DeptECE","ViewLog","false"
"4","Research Admin","ApprovalInfo","write","false"
"5","Research Admin","ChairCS","delete-copi","false"
"6","Research Admin","bmChemUser","add-copi","false"
"7","Research Admin","raUser","create","false"
"8","Research Admin","PIEligible","*","false"
"9","Research Admin","Dean COAS","Delete","false"
"10","Research Admin","PDSSections","add-copi","false"
"11","Research Admin","PIEditable","add-copi","false"
"12","Research Admin","BMApproval","write","false"
"13","Research Admin","bmCSUser","read","false"
"14","Research Admin","SPAdd","read","false"
"15","Research Admin","Compliance Info","Submit","false"
"16","Research Admin","DeptPHY","delete-sp","false"
"17","Research Admin","CoPIInfo","delete-copi","false"
"18","Research Admin","ChairCHEM","add-sp","false"
"19","Research Admin","irbUser","add-sp","false"
"20","Research Admin","CostShare Info","*","false"
"21","Research Admin","Collaboration Info","*","false"
"22","Research Admin","Tenured Faculty","write","false"
"23","Research Admin","samer","Delete","false"
"24","Research Admin","super_ua1","write","false"
"25","Research Admin","ChairCSUser","write","false"
"26","Research Admin","Research Director","add-sp","false"
"27","Research Admin","bmPHYUser","read","false"
"28","Research Admin","DeanCOASUser","*","false"
"29","Research Admin","ChairChemUser","read","false"
"30","Research Admin","Project Info","Submit","false"
"31","Research Admin","UnivCommitmentsInfo","ViewLog","false"
"32","Research Admin","SPEligible","ViewLog","false"
"33","Research Admin","ChairECE","add-sp","false"
"34","Research Admin","NickC","delete-copi","false"
"35","Research Admin","SP","delete-copi","false"
"36","Research Admin","BMCHEM","*","false"
"37","Research Admin","ChairECEUser","add-copi","false"
"38","Research Admin","super_O","add-sp","false"
"39","Research Admin","CoPIAdd","*","false"
"40","Research Admin","NonTenureTrack Faculty","add-copi","false"
"41","Research Admin","vlad","add-sp","false"
"42","Research Admin","BMPHY","delete-copi","false"
"43","Research Admin","DeptCHEM","Submit","false"
"44","Research Admin","RAApproval","*","false"
"45","Research Admin","CoPIEditable","*","false"
"46","Research Admin","Clinic Faculty","Submit","false"
"47","Research Admin","nazmul","Submit","false"
"48","Research Admin","Additional Info","write","false"
"49","Research Admin","TenuredTenureTrack Faculty","delete-copi","false"
