"1","UA2_2","UA2_2","test","false"
"2","UA2_2","Container2","test","false"
"3","UA2_2","UA1_1","test","false"
"4","UA2_2","UA_test1","test","false"
"5","Container1","Container2","test","false"
"6","Container1","UA3_1_2","test","false"
"7","Container1","UA_test1","test","false"
"8","Container1","Container1","test","false"
"9","Container1","UA2_2","test","false"
"10","Container2","UA3_1_2","test","false"
"11","Container2","UA_test1","test","false"
"12","Container2","UA2_2","test","false"
"13","Container2","Container1","test","false"
"14","UA3_1_2","UA3_1_2","test","false"
"15","UA3_1_2","UA1_1","test","false"
"16","UA3_1_2","UA_test1","test","false"
"17","UA3_1_2","Container1","test","false"
"18","UA3_1_2","Container2","test","false"
"19","UA1_1","UA_test1","test","false"
"20","UA1_1","UA1_1","test","false"
"21","UA1_1","UA2_2","test","false"
"22","UA1_1","Container1","test","false"
"23","UA1_1","Container2","test","false"
"24","UA1_1","UA3_1_2","test","false"
"25","UA_test1","UA2_2","test","true"
"26","UA_test1","Container1","test","true"
"27","UA_test1","Container2","test","true"
"28","UA_test1","UA3_1_2","test","true"
"29","UA_test1","UA1_1","test","true"
"30","Container2","UA1_1","test","false"
"31","UA3_1_2","UA2_2","test","false"
"32","UA2_2","Container1","test","false"
"33","Container2","Container2","test","false"
"34","UA2_2","UA3_1_2","test","false"
"35","Container1","UA1_1","test","false"
"36","UA_test1","UA_test1","test","false"
