"1","Research Admin","tomtom","delete-sp","false"
"2","Research Admin","OSPInfo","read","false"
"3","Research Admin","TenureTrack Faculty","create","false"
"4","Research Admin","SPInfo","add-sp","false"
"5","Research Admin","Dean COE","write","false"
"6","Research Admin","ApprovalInfo","delete-copi","false"
"7","Research Admin","ChairCS","add-copi","false"
"8","Research Admin","DeanCOEUser","delete-sp","false"
"9","Research Admin","raUser","delete-sp","false"
"10","Research Admin","Research Faculty","read","false"
"11","Research Admin","Budget Info","add-copi","false"
"12","Research Admin","Dean COAS","delete-copi","false"
"13","Research Admin","PDSSections","delete-sp","false"
"14","Research Admin","PIEditable","Delete","false"
"15","Research Admin","liliana","add-copi","false"
"16","Research Admin","Dean","read","false"
"17","Research Admin","bmCSUser","Submit","false"
"18","Research Admin","Compliance Info","add-sp","false"
"19","Research Admin","DeptPHY","create","false"
"20","Research Admin","ChairApproval","create","false"
"21","Research Admin","Signature Info","read","false"
"22","Research Admin","ChairCHEM","add-copi","false"
"23","Research Admin","CostShare Info","read","false"
"24","Research Admin","Chair","add-sp","false"
"25","Research Admin","Collaboration Info","Submit","false"
"26","Research Admin","Proprietary Info","add-copi","false"
"27","Research Admin","Tenured Faculty","ViewLog","false"
"28","Research Admin","ChairCSUser","ViewLog","false"
"29","Research Admin","Research Director","delete-sp","false"
"30","Research Admin","DeanCOASUser","add-sp","false"
"31","Research Admin","DeanApproval","read","false"
"32","Research Admin","Project Info","write","false"
"33","Research Admin","UnivCommitmentsInfo","Delete","false"
"34","Research Admin","ChairECE","create","false"
"35","Research Admin","NickC","write","false"
"36","Research Admin","BMCS","ViewLog","false"
"37","Research Admin","ChairECEUser","delete-copi","false"
"38","Research Admin","ChairPHY","delete-copi","false"
"39","Research Admin","Audit Log","write","false"
"40","Research Admin","PIInfo","add-copi","false"
"41","Research Admin","NonTenureTrack Faculty","create","false"
"42","Research Admin","Teaching Faculty","Submit","false"
"43","Research Admin","CoPIEditable","ViewLog","false"
"44","Research Admin","Business Manager","read","false"
"45","Research Admin","PI","delete-copi","false"
"46","Research Admin","TenuredTenureTrack Faculty","delete-sp","false"
"47","tomtom","tomtom","Delete","false"
"48","tomtom","OSPInfo","delete-sp","false"
